job_id,job_title,job_organization_name,job_snippet_text,source_url,job_search_term,location_search_term,full_url
0ea325220dc15a648bd3f0356bc00681,Registered Nurse (RN),Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. Offer...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAI_b-fHMlcNWwpyd5GP6KwfQuWXwi_wUf_niYd01d2CHmBh32qMPxyNAW9bER_xDItImOeVSINKJIc5jt_5Z7tNkM2YOSWRVyFBulgo2ds_1TH4GX7K3BU6Yb947EatHCpYhKWFBPoYWqfDqYt-qxr6gAA4eVoe-5pQGs_sL_0GfqiWu4bYbwSjm2xe6w
85af266e6d23383e77ab1eb2fb07f385,Medical Technologist - Int,Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. Offer...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKv4hcagjHVFXdi2HJih6_YkUMmNqZVLlwwNLXV8GdIjvmYdiDxamhrUUHZPc_Xfh6hfiLrVlGxL0cukYpeESUdKHh2rQ6xcsfP73RWwpXr52rAXqSA1RV1C-My9XSWTYoBRZRaP3k3erVA8OntQWpGJJeC5MisQi6F_beEp8M1i4sOcRpdphU3K0Y0aL4
cac69912381483ea9a5a36b380a391f2,Specimen Technician,Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. Offer...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAK7lIehrmgnQxDoYoms6uhx7EBLwYFIgxxPtEgYq3W0ioGiGnbXJsC8lUT5SiDs5vTXd-YM40xDjbV4hp_EhfPxku64EoJM6cuUd5J_uqt6c9j7WOsgKf0j4GPblWwkQ9y_XEMUG88iDGVJBrG5vZ4dT9ATlGZYw1MpH7mHs-SQWYnjufiWEnmaiO1hBbI
74d975c626ff5d756df160fa96a3184e,Truck Driver Owner Operator,Mad Duck,b'Criminal felony/misdemeanor conviction evaluated on case by case basis evaluated on Clean MVR and PSP. * No DUI/DWI within past 3 years. * Minimum 23 years of age. Responsibilities: * Transporting...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAJ92YMMMwgoei0eyKaOFOdR9r6qmULOQwnhZv29tH5Jwz1SvDs6g7cAp-MUbT3vXA4V_AlyFZlcSfqLozEc_B5-AyqtoLkugvZ1-VQUlBfw3qkbKtlj5hWaiNcJTXMlzTIhZfsrKPhoTVRoUg2VmvAXlX1t25UZFIJe3AOeyj-DcWv9uCUGkY4J4hfRMOE
e5a5483534e25161836019a7031b38ce,Team Truck Drivers (Dry Van) - CDL A,Goomoosh Inc.,b'Felony and misdemeanor charges reviewed case-by-case * No positive drug or alcohol tests You can fill out the complete application by clicking the link below: Company Description This is a family...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKKMdpX1fr5EclBcLliOrgkTeZ-nd2QatbWTqMOCTCR2jTZw-_2voK9VtK2icxxmEAGWtii3DTumhYjZHlvGc6XlOnsrLqSltttRedsBh8RK-GpSpvP_1pm_HD8-Gp2nilrk9kxnczbJDdhb9KDqoRtL8bDUXyJtu9nvU6dusNEmk3JScPHdqclCi-3ZQ0
24fc6f969325dfc93deed49fdc0d84e1,Lab Assistant,Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. Offer...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKWCeyiCD5tnbKt6Ez0DZSFYdaU7LIg7O-ybDuMNI2VsGYtF-QX4t1QVe5bVxJRHxwlzpQrdDPtFrOQxg06Ki4NlLw4_6c0lsqoz0L5y2ChOK7MhNHBbSbkuqD__lLmQlMeZWS3WMS-7Xzoi18jD6NKFxAuyd7_AJklvbUhvg9rNWQiP4C8tAkouDa0IQM
47fb3df3e6491787f7c155a8daf244e3,Watch Commander,Columbia College Chicago,b'Be free of any felony conviction and certain misdemeanor convictions. * Demonstrated ability to think and act effectively in emergency and sensitive situations. * Effective oral and written...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAINoSOL2RWesMRe0uf0KUE_q1wxO4R_eeVGS6bEMuWwxwbH-zbGti_IO_o182d1UQx8vKjAzAqmZ_4AzbtECui3eCmndfBUQ0aHBajGDACwr0rhiqkjCgivpvzGDELAF9ZD6FsH5Om4CTK5J-pXEGXev2--_sbs0oAm5vc_eKDKaLdIzNsBGcYbOwNtcIQ
120422613d0f1e9c1dac56541527fd33,Truck Driver / Owner Operator,Mad Duck,b'Criminal felony/misdemeanor conviction evaluated on case by case basis evaluated on Clean MVR and PSP * No DUI/DWI within past 3 years * Minimum 23 years of age Responsibilities: * Transporting...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/ek/l/AAL9KB67vhf-Dvt0sD7oqOHUCSIm7CwAjsxZu7NUO4ncGFMxklCB244OlQYhUra_JfQuUpYNMGdxzkQ-Dvy_vbQDZPWdlo0vBgrh37Fba_kPyBq-uKtKa-JhDNbymk0vDDp-TdUUq96PFUP34U5gggR6Kj8TzyHBY_-RXqhFxcz1MIPVL2KrKGiT82MBM98
6a34c8c198fc8576718b048989412705,Phlebotomist (Non-Floating),Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. It is...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKIdN8Qv_Koa6V2KWjhUI6bVV73mK00GRP98mV48F6wjFoeOtu36yQxjREezacJ4zIocBZn4Am_F8otQf897qMhUF9yj4dNTUgWmOIle1s_YGVSP_zUu9YmjlfzDABVbXG18krmgaDZmKQWXM53OAj4xl7CFBlA53wjK0gZur8I5QmsNFljXvZqKROrBh0
a13b8ac6eb5e743e721d4fdee0179178,Logistics Management Specialist,U.S. Army Reserve Command,b'This position is subject to the Lautenberg Amendment/Domestic Violence Misdemeanor Amendment to the Gun Control Act of 1968. * This position is subject to Drug Abuse Testing Program requirements',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAI04KUh_xIgczspRodU8qewUVW4O1R09LgS-Y03k61JYKjacNlhpBFe2DGKD6x-nRDyLiKDjcphCeD_foB4CRYD0RxCQxPpu7xwvKJDOblEcex0tVXlJZV4shOwuIzVX9t2KkVdY5jamAz8vJOUzU5oS5fUCXpN7EuhyRJxMjImf-eOw3XxrNdXwh4bs9c
65cb621a907fd38395ca91ddb51dea53,Army Reserve Administrator,U.S. Army Reserve Command,b'This position is subject to the Lautenberg Amendment/Domestic Violence Misdemeanor Amendment to the Gun Control Act of 1968. * This position is subject to Drug Abuse Testing Program requirements',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAJFFbcB1hwiSiMGx5jZb3zaARMU_Fm36HNUOLk7GaK2SJEV5wvM67mzYerY5fPpICVXOzL85vMjsaZaw6qeSHZS4rvu8EbK1cf2B3puH6PQCh5rw01c0anzI0kgrzIA1FEa04vYUOLT30sO5gtpZ7bf3fwfgro1XYSF4WIPZCjZbrNHJsi6rO6ENnqrFGY
47761e73e3a663ee55466159dac6155f,Technologist,Mindlance,"b""A guilty misdemeanor or felony conviction on an applicant's record does not in any way render the applicant ineligible for hire however all convictions will be escalated to the compliance team. It is...""",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AALvR4PNY_byxiNgv6_izwh4Y6NGw_ZeAbyOzq6et52gW13z0UT56HQMDkjRnlswc9XGoecVogZ7IcIqdgTHPdShrZ4Y-YRSKgdhcJsFPDjSZJyjfOX5GoX5DPr8IjexkhBchqgNd3P8QbJdQ2kE9uEt3XEM5IGibCMgDMbeYIIF0Pb-NmyU9eHoPIbUYEY
7dd36ef9555e7f0fefaf0a1253c34b7b,Police Officer - Lateral Transfer,Village of Hanover Park,"b'Performs or assists in thorough preliminary investigations into reported and/or observed criminal activity to include all felony, misdemeanor, local ordinances violations, and petty crimes. Notifies...'",https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKjrat_Kule8kU3q_yTAV6AewqfSQH6n-BRCmBkPqavQS_JG2Ukpvsj_EESskwa8MqQ3sHdGHMRjOvzlcEdxf7ZhmV125m8dQG_dDbt1aecnoXEK9mSrFMQVo-OQvFh_ee_ip89azC5hK1jv4FcXkk-XtrKJrKgOAKCUM5n6YupEE8p87WBwp9GFoZDewQ
281e0eb952a17ebdefbefc77d111ec78,SECURITY ASSISTANT (Title 32),Army National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. Anyone convicted of a qualifying crime of domestic violence...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAIAz7F2L-a4UByRHOUAiV7QwXfebj9_G9BPvdSlcv7DZPTGF5IdUg6JS4PYRRaWNrl0P4mu6j70bjUqh_RkgAGF9Y7WGsPOeCqlpHF_R7iAtcRaYKZpaqpUjtydTP7jZ4OTnKaFEMRxFnv0gPJKwbsMr39dE98P2CNax5A5c9XnZ1Je2ks0yCNTGZ7mx_w
391a6cf840475e06ff7baa4a7835d3be,IT SPECIALIST (NETWORK) (Title 5),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAJycI0mPfvW4a3BwAFpU92T1vrbz6j1-q_vW0fItPFRpI7yGna5Y_xyjNdtNe8n9Lggv_qS6POyqJI3soBAC_fClEpLRBJ_kA7lCw0syQzNLw-TirnhyU_LhbW_wf8CKU2BMWApe1n68DxXWfc3eDt57HQkJuPGP08Ag7rViWpetF_beSCPLd7L85klETM
4531e5da1cdbc1e1c0dba2bdd19b2e31,SMALL ARMS REPAIRER (Title 32),Army National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKnc-gumZ09IwCK4gHIeqfMLrnWHaEoqY7dHrk7NQdhb6xOh9WemVlBICja4ocbXNZjqlEbtiQxxqkuUiuP4T7_f1N3Eo8t6SJPakwZVkspan7yxqd_sFQGuwdxpATNi6DCOyMBFNQGSG-mNFYK70L_pr0V3ydEgrL_E_st47qoOJ0sYrjTBnJrQXo-AP0
ab7ac5381616c53ec66785b32b19ac7f,SAFETY AND OCCUPATIONAL HEALTH MANAGER (Title 32),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAIQiPsDSEI31aNV1752FX7AFHSE2bkZgbj0MbNEIc4QjL_wCKwGW5xblaS8AoqLhE0VQm-WMPah7cvbhSUzE8S6eP70pqNzr9F65ZoWbZN7Cmf1braosz-BotLXjCuHCEkr_c1_zXHbQt25pSCjcgMhh1PHA9t1XE1J9qqiiVc6RxXyZjq5sdmgFIHqv3Y
c111db3591487465856e1699fd91e94d,SELF-ASSESSMENT MONITOR (Title 32),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AALVuOWiZT4nVbMaBp0vJmnu_waudyUbtGEB1Koo7_eCm2sU5LzsQngj97VLxOr_SV3gaarzD6iLuz8xwxU_ZAcPRqXyrSxCaX1ybI9moKzlc6LpF--UgkqWyc1Fx7U1E2Ur3l4nqzTuoTsD45gBNsStaSgXRSnEZ9nY5Yi7q_ChqxkwKXK8pu7klW9MQ3M2
1354dfd2df94ef3e3bb884e8a27419ab,POWERED SUPPORT SYSTEMS MECHANIC (Title 32),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAIqpAgqfXfkaEskptTlo_ajmpzNs6Jog49zHySXw8Fk-c3hVsoQXBoAXjeNb-VibceFcyWfSTmQFZciSzxb2ampA4HiV6WudSfe5NEYLruwQavpnnQkZSVfeCZP-4XxLPAlwzqEgU1VC0duzIXJqBhotUDVGw3pHmSyP5u55fhfWhEC3nEE0nVc7q8sv8Lr
f5c5f75f6f383c805163b30cc43740f5,SUPPLY MANAGEMENT SPECIALIST (Title 32),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAIepYWyCq4R3zL7jAEZnccaqUaC-KTIhw3OuuRs88bjWNQUCYumnCxAASlsbBonZqXag2WBY8u8cZDNT_dgLZIjuCdFbZnwBXBNVq70-0Xpaml2l3C8TszN-BiKHWAFMZHywmsnPjKAc1L43gKCFjpIgzYLpsQu_sDTEA1pMiRwyBNhHEtYOHbz9Cdr5KRk
6d8f9c00b05723d749462aa7ee54cc84,Materials Handler Supervisor (Warehouse Worker Foreman) UNICOR,"Justice, Bureau of Prisons/Federal Prison System",b'...misdemeanor crim',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAK6RdgthafwrTYvpGY2usGJa3zONBx4OcDvbgin1K20HnoIKASUBS7lYM8l-VvkfTKrETdH7ofGCcDMC5PsQpQGhlzZSRgYOMcw9G7sL549Ct8-rhHBcMWnjPTOq7IlygmmwSD5zI_NFeiilkCS822z1Kur4oWHORnx7JOrr2wZ_YE2Y5wIJsUCgwlj4gnl
2073e3621e6a8520288d49e6cff8e371,SUPPLY SYSTEMS ANALYST (Title 32),Air National Guard Units,b'Position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAI1pwbH_WppCSgLnngWiOfBoLz0Tuc1jzV0q1PRmS8ED1OvwB2XwnN417_1_rmsd_RZwR8kngtdlNW783ietD2qNIh-ylPz7OOFHCU6SQOLpbErYNLHg1Wp20Ob_t2Uz98ZVP5uCTRoKe5jB6gp4bp48_CYuCSEhbE3Uf2hEWNqcxN12Lz3k56XQ4DNXsbJ
ec2e00369ef8a7f9bb5afe856aa53816,PRODUCTION CONTROLLER (CONSTRUCTION) (Title 5),Air National Guard Units,b'Position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAKRHwcOTEClHknMMx_3orw6XZv1Cd5AmHD1bRwWtfzacrEoPbDOPWHJKg-SoVL3qYFybrmjbGE-A3fcPX7EP4-C15QIv7eh17FVvFdIN7dnFQF6Ng0tnV0SGcGGpArO7_T94MC2OVGDu5P9p_p-iiZXgi8yVmVD3d7J9XbhWXXFaPdYLN9e9uH4nUbMARtv
93a3f2d7e9fe2ff4746cdd13c0291693,Logistics Management Specialist (Title 5),Air National Guard Units,b'Position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAILn99K94dt7JZcqADOQlTTwlpEVoRIGbh--DeebMWkIvg_o6jNJedumsgoZeLdAVZ1H50TUubrljGVNm4iOOF6VGUqYge8V5nIyEnn-IwgxiHUmv9epXBrMfzSynNoB_QKDutH7H_RGZ_q-riuhcn6p0q0fdhEflDMOVGiFIhl8eZqaOS0qfYrLroZ1R8g
e9616722e21d5aca25d3061bdeb0f2a5,MANAGEMENT ANALYST (Title 32),Air National Guard Units,b'This position is covered by the Domestic Violence Misdemeanor Amendment (30 Sep 96) of the Gun Control Act (Lautenberg Amendment) of 1968. An individual convicted of a qualifying crime of domestic...',https://www.ziprecruiter.com/candidate/search?search=misdemeanor&location=illinois,misdemeanor,illinois,https://www.ziprecruiter.com/k/l/AAIb3EzTgXA2Yswb4AT2EoOJ2NmuS8NnodY93qp8AZMGcmWNZlL0-NWB5-sgL73J1Rq_4jwqh9d1iJjKu3BaNk9FvXKcyghz8QRzkhpphJ4tEN2eV8XBC25kZBkieOF-9CFU6P4Q8yr-mbBE3te0qTt1h36bafNUbEEUBKD9cM0lhNvhRHQUGSRTqNItsFE7
026f787f7302e79ffbaf6fa9cccdfec9,Correctional Officer (Senior Officer Specialist),"Justice, Bureau of Prisons/Federal Prison System",b'SummaryWhy work for the Federal Bureau of Prisons? You can have a meaningful career with an agency that truly values a diverse workforce. You will find a diverse workforce employed from entry level...',https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAIsH0AzQKbS1eEyYpgQQEx-OTCVi77SpeGD0zSzbmDWOZ7qj74ptrZ2XL-VUfhJG1XtdhFB7LCqznvL-UhEwotOZzNXU5jvj6NQbABoGibEjtt5TUDPEgQKOVc7UC3jFwyvswyGru8bc_Q17qJ2Jxqml3H_yqV6ZfUBNGZ7kGNv5KyfgHy9_uoq7-w-AQ
190decdf206de26643aca90cf06e8d8e,Correctional Officer (Correctional Counselor),"Justice, Bureau of Prisons/Federal Prison System",b'SummaryWhy work for the Federal Bureau of Prisons?You can have a meaningful career with an agency that truly values a diverse workforce. You will find a diverse workforce employed from entry level...',https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AALfPdBHj1HYP1PpH7lPhCCJUSbCiVWSCOgl40MUF3VKxzieb26DEQZvwq5Ikxmt5LZBpMQ1DX9rol8Gtf0q8ulrh_m8oQ7fmeWb-VzgxHhW_OJm5g0u748MtcrjgHCVpGYzcmb1ouX_SU0CumhlrKmr9h0YVlNsYQ4bDJs3tKNkbZGMLebLjO_msnLwaw
dd638a99fc9bd6f0d0de14999d985e72,Corrections Officer - Sheriffs Office,"Lake County, Illinois",b'...Prison Organizations. Must pass a one (1) week Direct Supervision class.Candidates who successfully complete the written test will be given further information on the testing process. Successful...',https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAKfb3feG2g-Est4lNuGQnvBoSBJsdgV9E_dVJ0euQ9j7e0ErJGv5jFtbm1SZy9DhH-77XpXkbcOjIPk4EjTves99nrmDsiwPyRWf4yfgmMVHpm4edrO5RaiaMk5HU_j5mI0hFP25jsXupt1bgfhVlKMP2mQ4B3JNGBAFo16UPgP4aRGglDP47TFL7vQrA
69348b83711877dcb90530d5d0d5d5ff,"Part-time Radiology Technician, USP Marion",Global Healthcare Group,"b'United States Penitentiary and Satellite Prison Camp, 4500 Prison Road, Marion, Illinois 62959 Facility Information: The United States Penitentiary (USP) in Marion, Illinois, is a medium-security...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAKcVGbaN4rUChEm8pjE_pmRwV0GdyL3LjTTekM00FvafZPie_7_qYV8jHuEJ-RgLYJW-QuBqjmmIQJZREzFh_FbQGb8REY53g0nGe-MVqQTNOq5FNiSWg_fe_5YGxCiRtwhuR3s0XGOUtK8xf7bEA8Iq4GnUzBran1xm3lIq2pdvyFfSZ6wER2uK6PqkQ
54bba92da267b9b00260c195bbf3cc53,Optomerist,Dymentum Health,"b'Dymentum Health is seeking tone Optomerist Board Certified Physicians to provide services to - the United States Penitentiary and Satellite Prison Camp 4500 Prison Road Marion, Illinois 62959...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAIs5oqDRvQ-FMULLyNSAGNCE0akGGGEH85xlvCuOQTzn5r4-i1cVc1tAUm3oadPmTETHu8FSKyJTElCdqBgJp2UxZTzT121_9tAN_ygMIKXbAHq9IklGiOx0TVU00KYSulFag6O7ljzPupuBtxxUs4nWX5WNUEli0vvEDTeJapTLSvR6Gx9sd3tpSLS0A
78528ffd5af8dd931389895d878234af,Established Products Director of Strategic Channels,Abbvie,"b'Federal Bureau of Prisons, State Correctional institutions, County Jail systems, as well as private prisons contracted by state governments. There are currently 2.3 million inmates in the US...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAIR3PlOE1r9zxW8sz4ony65_NSbYALJGVWc7sC7LULrsT15fU_WiNYN9gauTTGSSUTIJ12RCYc5o-yZD6WllkNIZBLeKxH-WBA_g5oaBouHKhoaQ8HLauI-r6j8llDIKbxMR10P1aI2h6rrT3sCD5gFfcbQEejpKV7uEGuc1vwPM4rIiFatOe_Bi13oTA
3ced2af9d2c9339c1b615c7248d4d73f,Correctional Sergeant,State of Illinois,"b'...prison operation; requires thorough knowledge of institutional rules, regulations and requirements for the control of inmates; requires elementary knowledge of purposes, methods and practices of...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAIaSSiquxz1szNAcXCmxy-y-RHgKDi__7t5lRv9HCfVyvmHp2Gn8uBWKJkJo3wR1bA9nibZMWnhax3zq6VfdZRaY9suMSBEX5x7lgqiyKaN82ECETVVcDCklkS0HhO8aeOufvFbxlSMjz5Q-JOoUS-GKPiSj7ygSb04c4s4WnF0YhCWPGxykyM6B-4nbw
b471e0bd3642d0eac5af474d38915333,Dentist - PRN Hourly,Wellpath,"b'Functions as a consultant to the prison staff health care provider, if needed * Monitors need for dental supplies and equipment * Performs routine cleaning, restorative dentistry, and extraction of...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/ek/l/AAIWEx_VAWM2uQw2j6qlWz69tHRYX2ykbFBZ5NlsjG-LHtpwD4i6p96IMk3chVtF6qoJX8kqby9QM8P6_LGEOU-YLnY77pb2Gq2WcdwovPTostrbjBXFSMKxhcNsnok2i8e-WgmOVVCKnCx2g6YtEJVwex9SPT1oPVWvmRe5UEAVMa3iHOsDlVfEKD_rEQ
3f8645f002e39402afcbabfbc0f9fbb1,Correctional Lieutenant (Upward Mobility Target Title) (GWC),State of Illinois,"b'...prison administration; requires ability to maintain satisfactory working relationships with public officials, investigatory and law enforcement agencies; requires ability to supervise correctional...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AALMOFS8E1H-8YlS2hfQrFrMZrIGBSPklLpDKK-sBfY-cUpqcjQykdWI6q6WkkxHx1gJKz9GEO-N4G435A_rPXZIsz9V7yLYst9ZMr_tEmxAQ-2PSBCebcBLD3vfh-bRGVyG1TLZTuyLs_0xuCjuWyOMLJhYsgg2TOSgO1S0zDyYMtAUqeyi5YBKbJhCRQ
902b05b2a68fb3645575e5b05209f9d9,Academy Training Manager,Metropolitan Family Services,"b'Provide research support for violence reduction strategies, curriculum development, public safety plans, violence intervention, violence prevention, prison re-entry, criminal and juvenile justice'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAJwoAYJ-cJ8sBnso1xaolURwOCUcPlV2bNxdcjtVZdOUjpqrZMSeqoleNxFAUMQRoEqZK1KC_XNlJeJZ9k5_VdBfWGOEb2nq7Lw-ckfBCotFEDMIqH7tp4mlwOiddjn1H6DZS6vw0PxKs75RB3eJ3LE3DBsy4YfMEnPSYIfKDSYGVG1V6i_Krm1zUJzuhg
398a9b9f5f94c79b5dc37e181e20832c,Program Administrator Senior,Northwestern University,b'The Northwestern Prison Education Program (NPEP) is an initiative of Northwestern University to provide a high-quality liberal arts education to incarcerated students in Illinois in partnership with...',https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AALYtrRISuaZVv3O4mKDbjktK4aeVMXzEdMPNPf3v1fKzx1Rt7wmjwNGUkKnhi7jY_1FibKCKmRfwqqoXZwrqdvC4C_mw0qSHnbuZhfRR_62vVA6qe2SqH0hg_TmLg_SHujvFodJ-WsVd2XubZDkJikC74nrtC4yAr1CVekAWGRQ12OTWxKvpaBTHCGRNL8
979cf27b22f99ded7e0624f9f681fe50,Hospice at Home Registered Nurse (RN),Pinnacle Rehab Staffing,"b'...Prison, Medical Surgica'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AALiiy_3jLhm7029QFCVldTjlmfNzxF8CfPGc6tCOIJS3mqO5UMS5tlOTISZfjdlTOREAOVe_KJH_bAqIEkMjEzYAApiBpvMp62-9wywy2efhstOE6Vtibe9SCyZI-GkiQxDKUeGCSDoVjEyK-Oqwdn_NHLPUazgfEhM5mB0eVPLwBMENFnbELWzw9rrUwM
dd89e83787927acbb28f32d33271ad22,Case Manager,Treatment Alternatives for Safe Communities,"b'TASC, Inc. (Treatment Alternatives for Safe Communities) is a statewide, nonprofit agency that advocates for people in courts, jails, prisons, and child welfare systems who need treatment for alcohol...'",https://www.ziprecruiter.com/candidate/search?search=prison&location=illinois,prison,illinois,https://www.ziprecruiter.com/k/l/AAJtbEIqN--CW9FfAAjF5sjZ5EMkUVPKYjo5Os1tIr9AwqPt-1tpwlLzbgep6VVhMRawNkD_-n7xn1nK5BoSh1PM3wkoBKAwdJmKqG-5B7mRUGGdx3G3nPZWa0qfamcygVZX260VAgDjleUYJSNAWUofkH_ZDFoq0d4M24LjXLwftKBIrP7ZVhCiePrbT-A
